2.811147213665120326e+00,1.850749872061915768e+00,2.168985595595850135e+00,2.298818999736248614e+01,2.355852642285452703e+01,2.327595496146715348e+01
3.386220721973890679e+00,2.991424135660319283e+00,3.158652188162307972e+00,2.724540927351633446e+00,2.899264758409771492e+00,2.787480111796618143e+00
