5.691999793052673340e-01,9.950000047683715820e-01
5.370000004768371582e-02,4.149000048637390137e-01
-2.799999900162220001e-03,3.321999907493591309e-01
2.400000113993883133e-03,-1.221999973058700562e-01
-2.600000007078051567e-03,-1.710000075399875641e-02
-9.600000455975532532e-03,-6.699999794363975525e-03
-1.030000019818544388e-02,-1.700000022538006306e-03
-4.800000227987766266e-03,1.300000003539025784e-03
5.000000237487256527e-04,4.000000189989805222e-03
1.000000000000000000e+00,1.000000000000000000e+00
