4.067239396146106856e+01,4.626694465872902384e+01,5.723504262467020709e+01,6.071567511866697231e+01,1.073415554220085397e+02,7.021686723712275580e+01,8.267346541982207953e+01,7.061179684362930686e+01,7.463064806573294163e+01,1.057146273745856035e+02,1.014073737829788087e+02,1.208200818676529167e+02,1.548484852367360531e+02,1.813751860442839643e+02,2.339949004363440110e+02,1.673540560581402303e+02,1.715416409721709954e+02,1.765771850030223220e+02,1.881863302107381628e+02,2.316441415047658268e+02
3.945708165517480381e+01,3.403230218450216427e+01,4.200226930948131354e+01,4.650211800780837024e+01,8.372580737193541722e+01,4.715276123377166329e+01,4.072641265213646022e+01,4.535081814832398095e+01,5.581072877244682218e+01,8.592978883935849410e+01,5.506234322248551649e+01,3.922273272178300374e+01,4.476147011566980893e+01,5.314081041207558798e+01,9.733549084284632613e+01,5.348461121093730952e+01,4.847505331460734368e+01,4.714780214671454672e+01,6.470549340287963958e+01,1.054360303015351548e+02
