action: move[$x],action: move[$y],states: location[$x],states: location[$y]
0.777178000525079,0.2287514818197447,-4.0,-4.0
0.25758346480683186,0.6644084431109083,-3.215069189325181,-3.7689665868738853
0.049574688654144605,0.5147213578805646,-2.9549355327132534,-3.0979802022474816
-0.9991490703407626,0.10766106761729188,-2.9048840449412916,-2.57830836064182
-0.0198757389369284,0.20118220077700666,-3.9131796901994997,-2.4696617243542613
0.17058515633801308,0.5268697101406707,-3.9332503840894097,-2.2665061898251015
0.3908629651691605,0.15659843409741248,-3.7609982734644714,-1.734487920801442
0.44522240586037265,-0.7829658597213653,-3.366424158466722,-1.5764026222434726
0.13375832286770112,0.47212161750116277,-2.9172750602132225,-2.3662739432466093
-0.6596476631080423,0.3638512059976726,-2.782325182739019,-1.8899465411923675
0.30297004586589116,0.8402030081554568,-4.0,-4.0
-0.13612453102848932,-0.9267682184009807,-3.694007648761248,-3.1514154699730175
0.34279655060763614,0.22787211210927594,-3.831476928433572,-4.0
0.8052542586584386,0.34916391297755234,-3.485263004111182,-3.769856207604364
0.9064248300281024,0.7887346605014904,-2.6720121186670323,-3.417224900981764
-0.13939584056159549,0.8836287689587337,-1.756832401509433,-2.620872087602005
0.5656246575591692,0.32696135857295255,-1.8971164926676796,-1.7316127074422227
0.799033761718112,0.3472964089424291,-1.332442311019697,-1.4052007748729975
-0.8005710555041756,-0.7222205598325138,-0.5579750773481778,-1.0685820961836927
0.7366675098045881,-0.9928032016891559,-1.234714793136531,-1.6790904739687944
0.9788522912266362,0.0,-4.0,-4.0
0.5739546447911719,0.3105222558533275,-3.0113830783111135,-4.0
1.0,-0.07688892531909564,-2.4317402918845863,-3.6864003327375072
0.08365557363263298,0.5245532542623496,-1.4220320988164543,-3.7640357105884017
-0.026431241199276756,0.7239264006036477,-1.3375934809158398,-3.234572461675786
0.0,0.709747047958734,-1.3642408963004236,-2.504725257024655
0.7172941517578202,0.0,-1.3642408963004236,-1.7925941644061552
0.0,1.0,-0.6554523448429154,-1.7925941644061552
0.6830426486527359,0.2541117041292088,-0.6554523448429154,-0.8256208002640222
0.8652072189749037,0.510312190424863,-0.1135119481705994,-0.6240032321568275
0.38263079816444456,0.6198937542760632,-4.0,-4.0
0.0,0.9687542936180579,-3.6135522333500756,-3.3739224389426528
-0.1600447757594008,0.0,-3.6135522333500756,-2.395579025139912
0.10800012078710503,0.9704506512821562,-3.775142574891006,-2.395579025139912
0.5271264756834261,0.9456749578965817,-3.6660906933810544,-1.4156776262933937
0.18675600364587147,0.53915503458732,-3.1340996601252815,-0.4612755592690637
0.2736360778132071,0.5298830797758564,-2.9461367365288385,0.08136379151153073
0.5797721039423414,0.41242485329901923,-2.67126761709,0.6136345969824161
0.0,0.6241372861813673,-2.090504168409319,1.0267646501444474
0.7201156469476931,0.5244661670235398,-2.090504168409319,1.6454152227395833
0.8996295351582448,-0.419404381108045,-4.0,-4.0
0.7457475071233146,0.1659864201810195,-3.0913961282207127,-4.0
0.7220606195272263,0.12443630809927031,-2.3382517594257917,-3.8323672067802286
0.6951974526333881,0.0,-1.6091525582922568,-3.7067179048052945
-0.12801562401165856,0.37360200854994163,-0.9074327617367848,-3.7067179048052945
0.31918142775579383,-0.8350662861634024,-1.0366045495828495,-3.329741736780041
-0.004787949057599494,-0.0033948669693109057,-0.7148277562503211,-4.0
0.7031759098232144,0.0,-0.719660755670907,-4.0
0.39029559069690456,0.0,-0.009867874864765591,-4.0
0.9361957062881703,0.913739356782279,0.3840689067548558,-4.0
0.34221699537698824,0.432111483344732,-4.0,-4.0
0.21574044820955862,0.2084170167683297,-3.6543691877195745,-3.5635779490740567
0.9719801591641293,0.5993729286571624,-3.436487236559488,-3.3530921238831355
0.5627513366407343,-0.16091506870567351,-2.4549185818472106,-2.7478064359953196
-0.5812339235408328,0.7441380509404094,-1.8872486189829893,-2.9101279537401274
0.768396427439179,0.24628340744327554,-2.47316703245904,-2.1599924772041725
1.0,0.631943788327813,-1.699243859378337,-1.9119376589369255
0.46139517099849714,0.3881655955481505,-0.7011742264659377,-1.2812137540993143
0.2102766092523538,0.830667192653094,-0.2823400419973493,-0.9288541481278354
0.526518202812464,0.5464187585861868,-0.12272681559704701,-0.2983252882814915
-0.9696667644540538,0.34303100098127426,-4.0,-4.0
0.2421404923190273,0.0,-4.0,-3.6535470619280126
0.29423834495661527,0.1974406289028559,-3.7554476434592714,-3.6535470619280126
0.8522333356161431,0.5793229439728723,-3.458283464831469,-3.4541431320142384
0.0,0.917578132217008,-2.5976246355369113,-2.8690927873422662
0.29485683582046074,0.5370838668483052,-2.5976246355369113,-1.9431364466493752
-0.330405981161501,0.6904103778961496,-2.300715198434125,-1.402313751665234
0.9888704158330934,0.6392063524205055,-2.6314207171210846,-0.711277465559375
0.4830947005742136,0.23304231262163877,-1.641107815463648,-0.0711386895498598
0.46921205637177077,0.9625086372768143,-1.1880413307809383,0.14741817153000017
0.4211986107905598,0.6701983269521411,-4.0,-4.0
1.0,0.08574310466501595,-3.5745996839854284,-3.323116048405856
0.22739419437372665,0.0,-2.5647149538204435,-3.236525396287718
0.6722033591411501,-0.03796814881959776,-2.335164537280604,-3.236525396287718
0.7009892143237347,0.44574470263767196,-1.6566981764019602,-3.2748472990402484
0.21521218770076272,0.31367873876249786,-0.9496083420147021,-2.8252233368925084
-0.18000515391544591,-0.2918169305834324,-0.733350430472675,-2.510020421738673
0.6304638800813113,0.5959865484172157,-0.9132384145103563,-2.801647401349356
0.0,0.0,-0.2799372240469922,-2.202978702733195
0.47382777891476024,-0.06236996288731933,-0.2799372240469922,-2.202978702733195
0.41402557089104364,0.0,-4.0,-4.0
0.5725566842547019,-0.16914853584659362,-3.581844279199814,-4.0
0.9229552158128222,0.7986917612546239,-3.0035868654987947,-4.0
0.7403003615893757,0.5189698767053079,-2.071485537884418,-3.1933935273723195
0.4715509669549037,0.9096648017472531,-1.3245133305580883,-2.6697465126576905
0.799282380844716,0.7208003267314089,-0.8506725093569538,-1.755664373326806
-0.9462784282400323,0.0,-0.07505756478194703,-1.0562075619848794
0.5372708658905722,0.3640626290184197,-0.8275679005440042,-1.0562075619848794
0.3056053014014791,0.32801279169166053,-0.3536384130836513,-0.7350659812141289
0.17548160582260502,0.7473918174286341,-0.14499314279802653,-0.511122491798871
0.8838560104748734,0.515667524301576,-4.0,-4.0
0.6732470161476676,0.2965362449911765,-3.107327003140684,-3.4791883871966967
-0.3549042060162855,0.0,-2.427467021213009,-3.179739416276367
1.0,0.22499394986928023,-2.7856824334789616,-3.179739416276367
0.32912116811586195,0.21480418865288975,-1.7761081094062652,-2.9525913014166423
0.2389812181517173,-0.07812237694862989,-1.4443642423249226,-2.7360753823193513
0.8017754684981426,0.564109063314631,-1.2039730718834483,-2.8146586692303286
1.0,0.5301696766828267,-0.39768799812327005,-2.247376761023036
0.38209371468700226,0.0,0.5916982679388662,-1.7228341642304443
0.32585732829537484,0.8811046489583487,0.9581256599664801,-1.7228341642304443
0.597368004467637,0.8636847450722522,-4.0,-4.0
0.6646407878556968,0.431542793178564,-3.396672896426318,-3.127699488844241
-0.8912304459193512,0.0,-2.7255154180779386,-2.691925491579383
0.30232947316886744,0.31127760806671917,-3.6248197902181714,-2.691925491579383
-0.4475839659189389,-0.16389366370409908,-3.319539420188235,-2.3776096480838205
0.2720854466995868,0.08078605630635949,-3.771345026115237,-2.543049167092054
0.40716156251241764,0.551088708473763,-3.4965996486950472,-2.4614733393533292
-0.9525404608036119,1.0,-3.085523701024072,-1.905086553506576
-0.015506511245799715,0.0,-4.0,-0.8965023052081793
0.6539659799386905,0.9415220780051052,-4.0,-0.8965023052081793
0.5332642453412911,0.0,-4.0,-4.0
-0.03112786217362007,0.6300471562506679,-3.4614161284585565,-4.0
0.9030743699857338,0.7003383438992761,-3.4928536859869035,-3.3636844184889836
0.8827543597055045,0.9891847439968253,-2.580859437638357,-2.656428667731517
0.6437827926735283,0.669224527879976,-1.690348084562944,-1.6585516987499775
0.6681926605346087,0.5857387705203249,-1.051322859496433,-0.9942727534048205
0.15397082432432863,0.7465977452089205,-0.4465407170564891,-0.4641197459443729
0.48325917945491065,0.33514279301887706,-0.35759890751117174,-0.032844829071417614
0.2576098228661613,0.7927338299906126,-0.18631993452196666,0.08593804321205203
0.6319415900815185,0.6968191655056493,-0.13161591930307684,0.2542768240001803
0.37059505165600215,0.11653630324607528,-4.0,-4.0
