6.665329205211945052e+00,1.453899569056799557e+01,2.742383098037477751e+01,3.332897732234099664e+01,5.909841433482097983e+01,9.491099834424194626e+01
8.012647122137678934e+00,1.129968115931768757e+01,2.109399190144631930e+01,1.218309267868445112e+01,1.315146698091453281e+01,2.417529566277072917e+01
