D10,relu,N00,0.009824508067173407,N01,-0.0008670256982863316,N02,-0.014657995468450983,N03,0.007847699894981295,N04,0.012837460495560346,N05,0.014860109281739989,B0,-0.07088274059335697
D11,relu,N00,0.008064814131793503,N01,-0.0003811508918221925,N02,-0.01448309501741737,N03,0.008988612205272035,N04,0.01108677049102356,N05,0.015435573685893034,B0,-0.11983464242986219
D12,relu,N00,0.012427648031304877,N01,-0.0006335360461810774,N02,-0.013647691547989355,N03,0.007068801221660711,N04,0.010436703648205172,N05,0.014338357436343938,B0,0.0390070844701933
D13,relu,N00,0.013542671453753022,N01,-0.0014496703705021328,N02,-0.014304687910815107,N03,0.005762254646423171,N04,0.01461153988099061,N05,0.01572866592573494,B0,-0.07286940343507009
D14,relu,N00,-0.001861220935381031,N01,0.001396857615609968,N02,-0.012770236468430281,N03,0.013748489765400152,N04,0.010162391973881062,N05,0.015191822640062025,B0,-0.42040713587745815
D15,relu,N00,-0.001891833309547502,N01,-0.0007512127980290172,N02,-0.012757501177013759,N03,0.016125452127511757,N04,0.010445540240831643,N05,0.01538425144756545,B0,-0.43749808356160313
D16,relu,N00,-8.418161533654874e-06,N01,-0.0005011805770392477,N02,-0.013843687032985705,N03,0.01283250035117484,N04,0.010233416696126261,N05,0.01501327470312856,B0,-0.22599304882945326
D17,relu,N00,0.005061285690875398,N01,0.002210590296192665,N02,-0.01647327040026298,N03,0.014471426032636708,N04,0.009908146468990828,N05,0.01773224631657118,B0,-0.10987252564054417
D18,relu,N00,0.010171440713930679,N01,-0.0010849624014791517,N02,-0.014300479076431945,N03,0.009863926761384431,N04,0.009297708894502155,N05,0.01622176844324059,B0,-0.17022530430551086
D19,relu,N00,0.012769836570200406,N01,0.002049351226494828,N02,-0.014415086809338189,N03,0.007691693274954458,N04,0.010151231512620552,N05,0.014024909873691095,B0,0.04519749540385565
D110,relu,N00,-0.011484682670503376,N01,-0.0013080392437207623,N02,-0.013373087356633577,N03,0.019054805127093694,N04,0.010770326659138827,N05,0.01713198742309543,B0,-0.6095329593765637
D111,relu,N00,0.007149672749735033,N01,-0.0016818769041160606,N02,-0.012842306576090392,N03,0.0074555331321505235,N04,0.01056290976987265,N05,0.013157870756487586,B0,-0.1177771396554046
D112,relu,N00,-1.6847735554831182e-05,N01,-0.0026216275133630973,N02,-0.012256190714160528,N03,0.011391374674344411,N04,0.010634191692595628,N05,0.013340501592473245,B0,-0.2260299365311702
D113,relu,N00,0.008270932693435375,N01,-0.0012222056388565372,N02,-0.011690893677021896,N03,0.00481035527247749,N04,0.00990962168935237,N05,0.012723426628354087,B0,0.07637023124891718
D114,relu,N00,-0.001156983949960692,N01,0.0029353949859502967,N02,-0.017040383636327275,N03,0.01503946747927884,N04,0.010739588369439697,N05,0.018901130265183794,B0,-0.2898899229949312
D115,relu,N00,0.008712437856518459,N01,0.00012779261184426338,N02,-0.011926911235193476,N03,0.00520399801326763,N04,0.008105808455736423,N05,0.01393068884184983,B0,0.011724731882394757
D116,relu,N00,-0.008756336196807147,N01,0.0033852450539188094,N02,-0.015756126841277456,N03,0.02545399119951134,N04,0.012352965044010854,N05,0.01798166065897398,B0,-0.7004914027422506
D117,relu,N00,0.007816018126300117,N01,0.002866703310046957,N02,-0.017537088258264392,N03,0.01164413964563509,N04,0.010969251400471244,N05,0.01871356962445486,B0,-0.055222129720223556
D118,relu,N00,0.013843912074595321,N01,-0.0008708900542462708,N02,-0.014054727794029819,N03,0.004951459621564249,N04,0.012227872702385924,N05,0.01638164993770777,B0,0.04957738238153153
D119,relu,N00,0.006575332566523147,N01,0.00112690318328085,N02,-0.016713349151598174,N03,0.008869055850135279,N04,0.011437693916473637,N05,0.017531682529947756,B0,-0.11122605849962053
D120,relu,N00,-0.0012290446190998552,N01,0.0008897400605205071,N02,-0.014860775385373464,N03,0.016261501397331006,N04,0.012821906098384276,N05,0.015809161414687578,B0,-0.5324321172822133
D121,relu,N00,0.0033165612197132975,N01,0.0007671727381484255,N02,-0.013554751047073769,N03,0.0139275750911368,N04,0.010116006377582169,N05,0.015538405541973303,B0,-0.3133576581226851
D122,relu,N00,0.012507670214463194,N01,0.0020230097137874836,N02,-0.01768345227530301,N03,0.007393185523715651,N04,0.009879313955519128,N05,0.019230143880473127,B0,0.14500941653067834
D123,relu,N00,-0.003674032350682852,N01,0.002377966377893596,N02,-0.012663691782796511,N03,0.016149424920553906,N04,0.009189467149817969,N05,0.01365800739899077,B0,-0.40135343634650944
D124,relu,N00,0.0028659362949914426,N01,0.0008013960996048417,N02,-0.015726203003669073,N03,0.012298721652057691,N04,0.010384529341593594,N05,0.0176415817955287,B0,-0.14606185648221626
D125,relu,N00,0.015617948986017443,N01,-0.0008576170967794662,N02,-0.013992253659223162,N03,0.008852011928143323,N04,0.012565443230784719,N05,0.014367003065956209,B0,-0.08692693626402459
D126,relu,N00,0.0008758372109030449,N01,0.003068113021782989,N02,-0.016722693639886266,N03,0.014132060569582954,N04,0.011074997054175034,N05,0.017554809095835185,B0,-0.23412941178708468
D127,relu,N00,-0.003368688755332527,N01,0.004158005802768252,N02,-0.01569035656326304,N03,0.017597501484264873,N04,0.008701228694839634,N05,0.017388318778355078,B0,-0.28846155868633394
D128,relu,N00,0.0008235599690184799,N01,0.005146667062471858,N02,-0.015996640745680798,N03,0.011913438505514736,N04,0.00778148601802682,N05,0.01662951716709412,B0,-0.062218361084504625
D129,relu,N00,0.00460148288872854,N01,-0.0015085179362842593,N02,-0.01395952675769528,N03,0.008269717677556285,N04,0.01168340761696878,N05,0.01449065622789142,B0,-0.12589117069256894
D130,relu,N00,-0.004666175057331266,N01,-0.0007276425014723582,N02,-0.012073669433095771,N03,0.01539870345232049,N04,0.009383943569230713,N05,0.015318069527723629,B0,-0.48360143053261906
D131,relu,N00,0.011243078144861564,N01,0.0014755359886713915,N02,-0.015609697833845547,N03,0.009750068837001928,N04,0.011218500191233676,N05,0.016775429032316293,B0,-0.11689552888754129
D20,regular,D10,0.05162387,D11,0.054152574,D12,0.05197697,D13,0.045820553,D14,0.055012614,D15,0.0549613,D16,0.05461649,D17,0.04425148,D18,0.056516316,D19,0.050355807,D110,0.055986952,D111,0.061828874,D112,0.060389753,D113,0.059044592,D114,0.04061998,D115,0.057608016,D116,0.04995783,D117,0.043293353,D118,0.045420416,D119,0.049758945,D120,0.05500542,D121,0.054632407,D122,0.04399725,D123,0.06379172,D124,0.048940636,D125,0.04998179,D126,0.047078248,D127,0.04767281,D128,0.0525817,D129,0.052656762,D130,0.060500935,D131,0.046026412,N00,-1.006213680354305,N01,-0.0009321731384905439,N02,0.024497812277545907,N03,0.932298281458529,N04,-0.017706887579863977,N05,-0.026108310023869936,B1,6.242875533588098
