6.711062689444642793e+00,6.165822996497015929e+00,6.718233041948703743e+00,6.723076501772800917e+00,6.166949231435885359e+00,6.719620275480744809e+00,1.925543513854653455e+01,1.978784510313509060e+01,1.926233907622689401e+01,1.926577473390022277e+01,1.978755705759681405e+01,1.926479455758266113e+01
3.604142278598720939e+00,4.050112589056539036e+00,3.597001875650214675e+00,3.597924328060921884e+00,4.045707442634317808e+00,3.602005922471952282e+00,4.224943839697109738e+00,4.515066352077816703e+00,4.229202426581337271e+00,4.231562140630058089e+00,4.515074325313181092e+00,4.230821548514349217e+00
